id,type,name,x,y,score
132,아파트,잠원동 신반포25차,127.009547,37.51501,0.0
133,아파트,서초동 풍림아이원플러스,127.029932,37.490473,0.0
134,아파트,우면동 서초네이처힐1단지,127.019856,37.463664,0.0
135,아파트,양재동 양재우성KBS(113동),127.028942,37.477814,0.0
136,아파트,잠원동 잠원한신그린,127.007948,37.513292,0.0
137,아파트,방배동 삼호2차,126.987247,37.496151,0.0
138,아파트,서초동 서초한빛삼성,127.007863,37.488406,0.0
139,아파트,서초동 밀라텔쉐르빌(엠쉐르빌),127.025064,37.498713,0.0
140,아파트,서초동 서초아트자이,127.011371,37.485687,0.0
141,아파트,반포동 엠브이,127.010255,37.49914,0.0
142,아파트,잠원동 잠원훼미리,127.01462,37.5192,0.0
143,아파트,방배동 방배브라운스톤,126.995264,37.48693,0.0
144,아파트,서초동 한라비발디스튜디오193(도시형),127.032051,37.485768,0.0
145,아파트,방배동 방배마에스트로,126.983863,37.486006,0.0
146,아파트,서초동 롯데캐슬주피터,127.030403,37.486377,0.0
147,아파트,잠원동 잠원현대,127.012904,37.51867,0.0
148,아파트,방배동 방배e-편한세상1차,126.999224,37.487594,0.0
149,아파트,방배동 방배롯데캐슬로제,126.99462,37.490222,0.0
150,아파트,방배동 쌍용예가클래식,126.987788,37.493705,0.0
151,아파트,반포동 삼호가든맨션5차,127.011689,37.504432,0.0
152,아파트,잠원동 신반포18차(337동),127.013401,37.520054,0.0
154,아파트,잠원동 잠원대우아이빌,127.018281,37.511452,0.0
155,아파트,서초동 서초한신리빙타워,127.009956,37.484063,0.0
156,아파트,방배동 삼환나띠르빌,127.005188,37.4804,0.0
157,아파트,서초동 서초e-편한세상2차,127.009015,37.486839,0.0
158,아파트,서초동 서초쌍용플래티넘,127.017169,37.484114,0.0
159,아파트,서초동 현대ESA2,127.008524,37.491084,0.0
160,아파트,우면동 서초네이처힐2단지,127.021688,37.462787,0.0
161,아파트,잠원동 신반포22차,127.007182,37.511665,0.0
164,아파트,잠원동 신반포9차,127.010432,37.511404,0.0
165,아파트,양재동 신영체르니,127.041384,37.479213,0.0
166,아파트,방배동 방배현대홈타운3차,126.984013,37.491898,0.0
167,아파트,잠원동 신반포17차,127.014117,37.510732,0.0
168,아파트,방배동 현대멤피스,126.988645,37.494794,0.0
169,아파트,서초동 서초대우아이빌,127.017602,37.494245,0.0
170,아파트,방배동 삼호3차,126.987115,37.497511,0.0
171,아파트,잠원동 잠원월드메르디앙,127.016299,37.512535,0.0
172,아파트,잠원동 신반포20차,127.011938,37.510426,0.0
173,아파트,서초동 서초아이파크,127.023009,37.485451,0.0
174,아파트,방배동 방배자이,126.998886,37.486663,0.0
175,아파트,반포동 강남원효성,126.996082,37.495959,0.0
176,아파트,방배동 방배브라운가,126.9918,37.48349,0.0
177,아파트,방배동 방배한신트리플,126.989142,37.491455,0.0
178,아파트,서초동 서초e-편한세상5차,127.007187,37.479732,0.0
179,아파트,서초동 마제스타시티힐스테이트서리풀,127.005958,37.490268,0.0
180,아파트,서초동 지웰홈스서초,127.013372,37.491985,0.0
181,아파트,잠원동 르엘신반포파크애비뉴,127.013767,37.517205,0.0
182,아파트,반포동 신반포15차,126.993632,37.504054,0.0
183,아파트,잠원동 녹원한신,127.011443,37.511972,0.0
184,아파트,잠원동 신반포21차,127.014236,37.509409,0.0
185,아파트,방배동 방배동부센트레빌,126.987973,37.497662,0.0
186,아파트,방배동 방배아이파크,126.985,37.49164,0.0
187,아파트,서초동 헤센파크힐,127.022487,37.491174,0.0
376,아파트,잠원동 르엘신반포,127.002301,37.508793,0.0
377,아파트,서초동 DK밸리뷰서초(주),127.013867,37.487901,0.0
378,아파트,반포동 더샵반포리버파크(도시형),126.992533,37.498597,0.0
