id,type,name,x,y,score
9830,버스정류장,국제전자센터,127.0177863,37.48522033,0.0
9832,버스정류장,형촌마을입구(서초네이처힐1.2단지),127.0216787,37.46350689,0.0
9833,버스정류장,국제전자센터,127.0177867,37.48534796,0.0
9835,버스정류장,서초역3번출구,127.0080245,37.49084731,0.0
9838,버스정류장,서초구민체육센터,126.9903055,37.49831518,0.0
9839,버스정류장,반포대교남단 한강시민공원입구,126.9996164,37.50762076,0.0
9848,버스정류장,반포대교남단 한강시민공원입구,127.000223,37.50689335,0.0
9868,버스정류장,이수역,126.9844295,37.48563375,0.0
9869,버스정류장,방배초등학교,126.9867079,37.48588003,0.0
9870,버스정류장,방배고개,126.9902492,37.48660835,0.0
9871,버스정류장,내방역3번출구,126.9940608,37.48680133,0.0
9872,버스정류장,방일초교,126.9948928,37.48574395,0.0
9873,버스정류장,내방역,126.9926506,37.4874608,0.0
9910,버스정류장,이수역,126.9847861,37.48577786,0.0
9911,버스정류장,방배역,126.9982092,37.48150813,0.0
9962,버스정류장,방배역,126.9973934,37.48190164,0.0
10004,버스정류장,서초포레스타입구,127.0599311,37.4572143,0.0
10008,버스정류장,서초포레스타입구,127.0602651,37.45691011,0.0
10018,버스정류장,삼성래미안아파트,127.0184579,37.49503888,0.0
10029,버스정류장,청계산입구역,127.0542118,37.44862052,0.0
10033,버스정류장,청계산입구역,127.0535601,37.44942362,0.0
10037,버스정류장,서초포레스타7단지,127.0557865,37.44729572,0.0
10040,버스정류장,반포한강공원.세빛섬,126.9984501,37.51088677,0.0
10041,버스정류장,신논현역.주류성빌딩,127.0259648,37.50111254,0.0
10060,버스정류장,신논현역.BSX빌딩,127.0258568,37.50133812,0.0
10061,버스정류장,신논현역.유화빌딩,127.0257369,37.50158853,0.0
10062,버스정류장,신논현역.금강빌딩,127.025637,37.50179725,0.0
10063,버스정류장,신논현역.우신빌딩,127.0255148,37.50205397,0.0
10064,버스정류장,신논현역.인터파크,127.0254312,37.50222856,0.0
10065,버스정류장,신논현역.영신빌딩,127.0253329,37.50243391,0.0
10066,버스정류장,신논현역.씨티은행,127.0251458,37.50282318,0.0
10068,버스정류장,동덕여중고,126.9924508,37.47411871,0.0
10069,버스정류장,유경약국,126.986218,37.49366803,0.0
10070,버스정류장,남부터미널,127.0155177,37.48477868,0.0
10071,버스정류장,동부센트레빌2,126.9880597,37.49809735,0.0
10074,버스정류장,방일초등학교,126.995076,37.48525148,0.0
10075,버스정류장,네이처힐5단지,127.0238782,37.46333629,0.0
10076,버스정류장,교육개발원입구사거리,127.0383486,37.47950391,0.0
10077,버스정류장,방배래미안타워,126.9907798,37.47457301,0.0
10078,버스정류장,이수역5번출구,126.9841607,37.48560432,0.0
10079,버스정류장,이수중앙시장,126.9888913,37.49221547,0.0
10080,버스정류장,국제전자센터,127.0175898,37.4851785,0.0
10081,버스정류장,방배신삼호아파트,126.9916891,37.49785585,0.0
10084,버스정류장,방배1동주민센터.방배아크로타워,126.9962492,37.48343664,0.0
10085,버스정류장,삼성레포츠,127.0207951,37.49221257,0.0
10087,버스정류장,양재역7번출구.프라자약국,127.0350604,37.48365718,0.0
10088,버스정류장,연세사랑병원,126.9862455,37.47630827,0.0
10089,버스정류장,방배초등학교,126.9864443,37.48585195,0.0
10090,버스정류장,함지박사거리,126.9912013,37.49313359,0.0
10091,버스정류장,KEB하나은행,127.0209613,37.48616473,0.0
10092,버스정류장,이수화학,126.993379,37.49794821,0.0
10098,버스정류장,방배역1번출구,126.998443,37.48153473,0.0
10099,버스정류장,대림약국,127.0208382,37.49042696,0.0
10100,버스정류장,반포래미안아이파크아파트,127.0120146,37.50094051,0.0
10101,버스정류장,방배고개,126.9893577,37.48633277,0.0
10102,버스정류장,함지박사거리,126.9905979,37.49227058,0.0
10103,버스정류장,서래초교,126.9889053,37.49525971,0.0
10104,버스정류장,방배성당앞,126.9936045,37.49372447,0.0
10108,버스정류장,현대아파트.한국상담대학원대학교,127.0234695,37.48696066,0.0
10113,버스정류장,한국회관.ROTC중앙회,126.9955029,37.49856383,0.0
10118,버스정류장,신동아아파트정문,127.0017572,37.48211214,0.0
10119,버스정류장,사당역13번출구,126.982671,37.477089,0.0
10123,버스정류장,서초구립반포도서관.반포리체,127.0124543,37.50273708,0.0
10125,버스정류장,서초문화예술정보학교후문,127.0290975,37.48668352,0.0
10128,버스정류장,장자터빌딩,126.9903726,37.48511383,0.0
10133,버스정류장,동부센트레빌1,126.9873768,37.49760255,0.0
10134,버스정류장,필리핀대사관,126.9958473,37.4940362,0.0
10141,버스정류장,무지개아파트,127.0262997,37.48783968,0.0
10145,버스정류장,삼성래미안,126.9953793,37.50263929,0.0
10146,버스정류장,kt연구소,127.0307875,37.47162907,0.0
10154,버스정류장,상문고등학교,127.0046458,37.48215661,0.0
10164,버스정류장,반포리체,127.0140206,37.50240543,0.0
10171,버스정류장,백산빌딩,126.9909637,37.47927524,0.0
10172,버스정류장,방배브라운가아파트,126.99101,37.48411825,0.0
10184,버스정류장,방배열린문화센터.가야치과병원,126.9924232,37.48937563,0.0
10185,버스정류장,방배중학교,126.9980919,37.49538969,0.0
10188,버스정류장,반포래미안,127.0003806,37.50461922,0.0
10195,버스정류장,우성아파트,127.0327908,37.47477858,0.0
10196,버스정류장,삼환아파트,127.0056558,37.48003819,0.0
10207,버스정류장,반포래미안아이파크아파트후문,127.0145893,37.50213358,0.0
10208,버스정류장,반포고교,127.0158198,37.50162521,0.0
10241,버스정류장,서초문화예술정보학교.강남연세샘치과,127.0321697,37.48802013,0.0
10258,버스정류장,교총회관,127.0280572,37.46748578,0.0
10269,버스정류장,대우효령아파트,126.9934297,37.48008758,0.0
10282,버스정류장,동문빌라,126.9917829,37.48291057,0.0
10293,버스정류장,효성빌라,126.9982386,37.4962279,0.0
10300,버스정류장,서초포레스타3단지정문,127.0591759,37.45538849,0.0
10304,버스정류장,호남고속터미널,127.0032182,37.50544757,0.0
10307,버스정류장,서초포레스타3단지정문,127.0597064,37.4553828,0.0
10330,버스정류장,방배빌딩.방배아트힐아파트정문,127.0064916,37.47828578,0.0
10339,버스정류장,반포고교,127.0161919,37.50135616,0.0
10340,버스정류장,반포리체,127.0141431,37.50244086,0.0
10350,버스정류장,언남초등학교,127.0614188,37.45428027,0.0
10358,버스정류장,서초2동주민센터,127.025389,37.49162068,0.0
10361,버스정류장,삽준네마을,127.0268444,37.46931271,0.0
10372,버스정류장,방배역.백석대,126.9966477,37.4811283,0.0
10376,버스정류장,이수중학교,126.9924557,37.48185977,0.0
10381,버스정류장,서래마을.서래글로벌빌리지센터,126.9983651,37.49790039,0.0
10385,버스정류장,언남초등학교,127.0616063,37.4544632,0.0
10390,버스정류장,경부고속터미널,127.0068289,37.50656992,0.0
10394,버스정류장,서초더샵포레,127.0634204,37.45436376,0.0
10399,버스정류장,정자,126.9896418,37.47708307,0.0
10403,버스정류장,반포센트럴푸르지오써밋아파트,127.0170378,37.50099434,0.0
10410,버스정류장,서초더샵포레,127.0642848,37.45462988,0.0
10418,버스정류장,대우효령아파트,126.9941518,37.48031901,0.0
10425,버스정류장,서래마을입구,126.9984091,37.49917303,0.0
10466,버스정류장,강남역.9번출구,127.0265568,37.49770903,0.0
10471,버스정류장,반포자이아파트,127.0094795,37.50622629,0.0
10475,버스정류장,임광아파트후문,127.0030234,37.47582328,0.0
10477,버스정류장,방현초교,126.9892633,37.47632657,0.0
10482,버스정류장,세탁소,126.9874673,37.48254178,0.0
10487,버스정류장,현대4차아파트,127.0180344,37.50064345,0.0
10488,버스정류장,반포자이아파트,127.0100307,37.50559375,0.0
10489,버스정류장,서초1동주민센터,127.0184907,37.4895452,0.0
10491,버스정류장,서래마을입구,126.9984241,37.49997835,0.0
10492,버스정류장,팔래스호텔,127.0000257,37.50061052,0.0
10493,버스정류장,반포미도아파트앞,127.0116748,37.50185359,0.0
10494,버스정류장,여의3교,127.055934,37.45256613,0.0
10495,버스정류장,임광아파트정문,127.0009305,37.47653133,0.0
10498,버스정류장,대성유니드아파트,126.9868912,37.48347661,0.0
10499,버스정류장,서초래미안아파트정문,127.0187846,37.50037934,0.0
10500,버스정류장,뉴코아백화점,127.008015,37.50928864,0.0
10501,버스정류장,서울교대정문,127.0163947,37.48890917,0.0
10502,버스정류장,일동제약,127.0374964,37.47745646,0.0
10503,버스정류장,롯데캐슬클래식.사랑의교회,127.0229163,37.4997253,0.0
10505,버스정류장,반포래미안아이파크아파트,127.0120896,37.50015664,0.0
10507,버스정류장,방배3동주민센터,126.999708,37.47835052,0.0
10508,버스정류장,우리수퍼,126.9861644,37.48465775,0.0
10509,버스정류장,서초래미안아파트남문,127.0203557,37.49742359,0.0
10511,버스정류장,경원중학교,127.00951,37.51192983,0.0
10512,버스정류장,청호나이스,127.0130776,37.48792307,0.0
10513,버스정류장,구름다리,126.9922051,37.4798279,0.0
10514,버스정류장,서울지방조달청.서울성모병원,127.0040074,37.4994942,0.0
10515,버스정류장,아크로비스타.미도아파트,127.0126025,37.49806206,0.0
10516,버스정류장,방배(백석예술대)역,126.9980238,37.48094798,0.0
10517,버스정류장,잠원역,127.0117164,37.5129696,0.0
10519,버스정류장,국립중앙도서관,127.0045251,37.49795623,0.0
10520,버스정류장,반포1동성당,127.020458,37.504381,0.0
10521,버스정류장,여의3교,127.0555489,37.45230773,0.0
10522,버스정류장,방배(백석예술대)역.서초프라자약국,126.9972005,37.48219316,0.0
10523,버스정류장,동덕여고,126.9929113,37.47454216,0.0
10524,버스정류장,이수역4번출구,126.9828873,37.48554488,0.0
10526,버스정류장,유원아파트,127.0178315,37.49543754,0.0
10527,버스정류장,서초역2번출구,127.0080559,37.49127231,0.0
10528,버스정류장,국립국악원,127.0085899,37.47831974,0.0
10530,버스정류장,서초푸르지오써밋,127.0217384,37.50198276,0.0
10531,버스정류장,원불교,127.0419441,37.48098086,0.0
10533,버스정류장,방일초등학교,126.9948579,37.4857972,0.0
10534,버스정류장,논현역,127.021527,37.510252,0.0
10535,버스정류장,매일상가,127.0130493,37.51360132,0.0
10536,버스정류장,청계산입구역,127.0552806,37.44906728,0.0
10537,버스정류장,예술의전당,127.013496,37.4806956,0.0
10539,버스정류장,경원중학교,127.0068325,37.51147449,0.0
10540,버스정류장,대법원,127.006517,37.49155305,0.0
10541,버스정류장,롯데캐슬클래식,127.0224257,37.50051916,0.0
10542,버스정류장,청계산입구역,127.0554112,37.44874132,0.0
10543,버스정류장,내방역,126.9942165,37.48680319,0.0
